counted_store_no,stock_cnt_ref_2,item_code,bin_no,quantity,res_qty,counted_undamaged,counted_damaged,sht_qty,sht_val,surp_qty,surp_val,description,undam_val,dam_val,sheet_name,source_file,document_type
MAIN STORE,NTMS23,252662,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TEES CAST IRON 100 X 75 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,252727,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TEES CAST IRON 100 X 100 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,252778,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TEES CAST IRON 150 X 50 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,252816,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TEES CAST IRON 150 X 75 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,252867,NONE,30.0,0,30.0,0,0,0.0,0,0.0,TEES CAST IRON 150 X 100 MM,77801.4,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,253057,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TEES CAST IRON 225 X 225 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,253154,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TEES CAST IRON 300 X 150 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,253219,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TEES CAST IRON 300 X 225 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,253251,NONE,0.0,0,0.0,0,0,0.0,0,0.0,"TEES C,I, FLANGED 88 MM",0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,253308,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TEES HYDRANT 225MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,253359,NONE,40.0,0,40.0,0,0,0.0,0,0.0,TEES CAST IRON HYDRANT 100 MM X 75 MM,68512.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,253545,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TEES GALV 15 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,253596,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TEES GALV 20 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,253642,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TEES GALV 25 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,253693,NONE,86.0,0,86.0,0,0,0.0,0,0.0,GALV TEES 25X19,618.34,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,253847,NONE,45.0,0,45.0,0,0,0.0,0,0.0,TEES GALV 38 MM X 25 MM,261.45,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,253944,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TEES GALV 50 X 19 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,253995,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TEES GALV 50 X 25 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,254045,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TEES GALV 75 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,254142,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TEES GALV 75 X 50 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,254398,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TEES GALV 150 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,254444,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TEES GALV 150 X 75 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,254533,NONE,1.0,0,1.0,0,0,0.0,0,0.0,UNIONS GALV 15MM,4.54,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,254584,NONE,98.0,0,98.0,0,0,0.0,0,0.0,UNIONS GALV 20MM,5440.96,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,254622,NONE,107.0,0,107.0,0,0,0.0,0,0.0,UNIONS GALV 25MM,678.04,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,254673,NONE,0.0,0,0.0,0,0,0.0,0,0.0,GALVANISED UNION 38MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,254738,NONE,195.0,0,195.0,0,0,0.0,0,0.0,UNIONS GALV 50MM,35649.9,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,254789,NONE,156.0,0,156.0,0,0,0.0,0,0.0,UNIONS TAP FEMALE 25MM,974.2,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,254843,NONE,0.0,0,0.0,0,0,0.0,0,0.0,SPIGOT VALVE 250 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,254924,NONE,0.0,0,0.0,0,0,0.0,0,0.0,VALVES FLANGED 75MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,254975,NONE,0.0,0,0.0,0,0,0.0,0,0.0,VALVES FLANGED 100MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255017,NONE,0.0,0,0.0,0,0,0.0,0,0.0,VALVES FLANGED 150MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255018,NONE,0.0,0,0.0,0,0,0.0,0,0.0,NEM50-200 NORMOFLO MONO BLOCK PUMP C/W 22KW 380V,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255114,NONE,5.0,0,5.0,0,0,0.0,0,0.0,VALVES GATE BRASS 15MM,422.14,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255122,NONE,90.0,0,90.0,0,0,0.0,0,0.0,VALVES GATE BRASS 20MM,15846.3,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255157,NONE,31.0,0,31.0,0,0,0.0,0,0.0,VALVES BRASS GATE 38MM,8199.5,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255203,NONE,0.0,0,0.0,0,0,0.0,0,0.0,VALVES BRASS GATE 50MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255319,NONE,0.0,0,0.0,0,0,0.0,0,0.0,VALVES SPIGOT ENDED 75MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255351,NONE,0.0,0,0.0,0,0,0.0,0,0.0,VALVES SPIGOT ENDED 100MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255408,NONE,0.0,0,0.0,0,0,0.0,0,0.0,VALVES SPIGOT ENDED 150MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255459,NONE,0.0,0,0.0,0,0,0.0,0,0.0,VALVES SPIGOT ENDED 225MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255467,NONE,0.0,0,0.0,0,0,0.0,0,0.0,VALVES SPIGOT ENDED 300MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255548,NONE,3.0,0,3.0,0,0,0.0,0,0.0,VALVES BRASS 25MM,674.48,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255549,NONE,87.0,0,87.0,0,0,0.0,0,0.0,32mm brass gate valve,14928.7,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255599,NONE,0.0,0,0.0,0,0,0.0,0,0.0,VALVES BRASS 75MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255645,NONE,0.0,0,0.0,0,0,0.0,0,0.0,VALVES FLANGED 50MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255696,NONE,55.0,0,55.0,0,0,0.0,0,0.0,GARDEN HOSE 12MMX30M,27500.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255718,NONE,300.0,0,300.0,0,0,0.0,0,0.0,20 X 1/2 FEMALE BENDS,8904.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255719,NONE,2000.0,0,2000.0,0,0,0.0,0,0.0,FEMALE TEES 20 * 3/4,57800.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255726,NONE,335.0,0,335.0,0,0,0.0,0,0.0,"20 X 1/2 MALE BENDS_25MMX3\4DM,",1005.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255734,NONE,0.0,0,0.0,0,0,0.0,0,0.0,20 X 20 PLAIN BENDS,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255742,NONE,812.0,0,812.0,0,0,0.0,0,0.0,FEMALE ELBOW 25X3/4,2436.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255785,NONE,6610.0,0,6610.0,0,0,0.0,0,0.0,20 X 1/2 FEMALE ADAPTIONS,74032.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255793,NONE,6858.0,0,6858.0,0,0,0.0,0,0.0,20 X 1/2 MALE ADAPTIONS,71323.2,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255807,NONE,35.0,0,35.0,0,0,0.0,0,0.0,"25 X 3,4 MALE ADAPTOR",332.5,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255815,NONE,1632.0,0,1632.0,0,0,0.0,0,0.0,25 X 1 MALE ADAPTOR,7344.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255817,NONE,2725.0,0,2725.0,0,0,0.0,0,0.0,25MM X 1 MALE TEES,61608.71,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255818,NONE,270.0,0,270.0,0,0,0.0,0,0.0,32MMX1 MALE TEES,8820.78,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255819,NONE,3800.0,0,3800.0,0,0,0.0,0,0.0,20MM X 3/4 MALE TEES,67012.16,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255820,NONE,2600.0,0,2600.0,0,0,0.0,0,0.0,25MM X 3/4 MALE TEES,58782.62,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255822,NONE,200.0,0,200.0,0,0,0.0,0,0.0,32 X 3/4 MALE TEES,6533.92,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255823,NONE,888.0,0,888.0,0,0,0.0,0,0.0,32 X 1 MALE ADAPTOR,15930.72,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255824,NONE,500.0,0,500.0,0,0,0.0,0,0.0,32mm x 1 1/4 MALE TEES,16334.79,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255825,NONE,200.0,0,200.0,0,0,0.0,0,0.0,40mm X 3/4 MALE TEES,7391.3,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255826,NONE,500.0,0,500.0,0,0,0.0,0,0.0,40mm X 1 MALE TEES,29786.96,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255830,NONE,500.0,0,500.0,0,0,0.0,0,0.0,40mm X 1 1/4 MALE TEES,29786.96,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255831,NONE,104.0,0,104.0,0,0,0.0,0,0.0,"50 X 1,5 MALE ADAPTORS",8723.28,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255832,NONE,500.0,0,500.0,0,0,0.0,0,0.0,40mm X 1 1/2 MALE TEES,29786.96,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255858,NONE,10.0,0,10.0,0,0,0.0,0,0.0,"63 X 1,5 MALE ADAPTORS",348.44,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255866,NONE,0.0,0,0.0,0,0,0.0,0,0.0,63 X 2 MALE ADAPTORS,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255874,NONE,5595.0,0,5595.0,0,0,0.0,0,0.0,"25 X 3,4 FEMALE ADAPTORS",78330.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255876,NONE,0.0,0,0.0,0,0,0.0,0,0.0,25X1 FEMALE ADAPTORS,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255882,NONE,799.0,0,799.0,0,0,0.0,0,0.0,32 X 1 FEMALE ADAPTORS,14461.9,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255904,NONE,1.0,0,1.0,0,0,0.0,0,0.0,"50 X 1,5 FEMALE ADAPTORS",116.95,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255912,NONE,0.0,0,0.0,0,0,0.0,0,0.0,63 X 2 FEMALE ADAPTORS,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255939,NONE,0.0,0,0.0,0,0,0.0,0,0.0,63 X 2 FLANGE ADAPTOR,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255947,NONE,195.0,0,195.0,0,0,0.0,0,0.0,25 MM UNIONS,11430.9,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255955,NONE,200.0,0,200.0,0,0,0.0,0,0.0,32 MM UNIONS,20310.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255963,NONE,0.0,0,0.0,0,0,0.0,0,0.0,50 MM UNIONS,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255971,NONE,0.0,0,0.0,0,0,0.0,0,0.0,63 MM UNIONS,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255997,NONE,500.0,0,500.0,0,0,0.0,0,0.0,20MMX 3/4 MALE TEES,14840.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255998,NONE,288.0,0,288.0,0,0,0.0,0,0.0,"25 X 3,4 X 25 TEE",4844.16,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,255999,NONE,0.0,0,0.0,0,0,0.0,0,0.0,25MM X 1 MALE TEES,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256005,NONE,0.0,0,0.0,0,0,0.0,0,0.0,32 X 1 32 TEE,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256013,NONE,195.0,0,195.0,0,0,0.0,0,0.0,"50 X  1,5 X 50 TEE",25434.78,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256020,NONE,100.0,0,100.0,0,0,0.0,0,0.0,40mm equal tees,11418.33,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256021,NONE,0.0,0,0.0,0,0,0.0,0,0.0,63 X 2 X 63 TEE,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256056,NONE,0.0,0,0.0,0,0,0.0,0,0.0,32 X 1 FEMALE ELBOW,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256064,NONE,67.0,0,67.0,0,0,0.0,0,0.0,63 X 2 FEMALE ELBOW,3864.36,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256072,NONE,68.0,0,68.0,0,0,0.0,0,0.0,"25 X 3,4 MALE ELBOW",1961.8,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256099,NONE,56.0,0,56.0,0,0,0.0,0,0.0,32 X 1 MALE ELBOW,676.48,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256102,NONE,20.0,0,20.0,0,0,0.0,0,0.0,"50 X 1,5 MALE ELBOW",3520.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256129,NONE,0.0,0,0.0,0,0,0.0,0,0.0,63 X 2 MALE ELBOW,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256137,NONE,0.0,0,0.0,0,0,0.0,0,0.0,25 X 25 PLAIN  ELBOWS 7050,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256138,NONE,502.0,0,502.0,0,0,0.0,0,0.0,32MM PLAIN BENDS,16445.52,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256145,NONE,0.0,0,0.0,0,0,0.0,0,0.0,32 X 32 FEMALE ELBOWS 7050,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256153,NONE,9.0,0,9.0,0,0,0.0,0,0.0,50 X 50 FEMALE ELBOWS 7050,280.26,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256160,NONE,0.0,0,0.0,0,0,0.0,0,0.0,40mm elbow,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256161,NONE,0.0,0,0.0,0,0,0.0,0,0.0,63 X 63 FEMALE ELBOWS 7050,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256188,NONE,0.0,0,0.0,0,0,0.0,0,0.0,FEMALE ELBOWS 50 MM X 1 1/2,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256196,NONE,0.0,0,0.0,0,0,0.0,0,0.0,20 MM UNION,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,256218,NONE,0.0,0,0.0,0,0,0.0,0,0.0,40MM FEMALE ADAPTORS,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259187,NONE,294.0,0,294.0,0,0,0.0,0,0.0,BATTERIES TORCH,3326.84,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259276,NONE,0.0,0,0.0,0,0,0.0,0,0.0,BLADES HACKSAW 24TPI & 18 TPG,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259365,00NONE,0.0,0,0.0,0,0,0.0,0,0.0,BEARINGS WHEEL BARROW,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259394,NONE,0.0,0,0.0,0,0,0.0,0,0.0,safety shoes size7,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259395,NONE,0.0,0,0.0,0,0,0.0,0,0.0,safety shoes size4,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259396,NONE,0.0,0,0.0,0,0,0.0,0,0.0,safety shoes size5,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259397,NONE,0.0,0,0.0,0,0,0.0,0,0.0,safety shoes size 6,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259399,NONE,0.0,0,0.0,0,0,0.0,0,0.0,safety shoes size8,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259400,NONE,0.0,0,0.0,0,0,0.0,0,0.0,safety shoes size 9,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259401,NONE,125.0,0,125.0,0,0,0.0,0,0.0,ANTISTATIC SAFETY SHOES BLACK AND GREEN,82500.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259402,NONE,108.0,0,108.0,0,0,0.0,0,0.0,metal free safety boots,54676.17,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259403,NONE,160.0,0,160.0,0,0,0.0,0,0.0,SAFETY BOOTS/MAXECO- 8031 BROWN,96960.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259404,NONE,0.0,0,0.0,0,0,0.0,0,0.0,SAFETY SHOES SIZE 10,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259405,NONE,0.0,0,0.0,0,0,0.0,0,0.0,safety shoes electrical,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259411,NONE,31.0,0,31.0,0,0,0.0,0,0.0,BOLTS 6 MM X 25 MM,2.77,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259462,NONE,350.0,0,350.0,0,0,0.0,0,0.0,BOLTS 6 MM X 40 MM,44.74,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259527,NONE,300.0,0,300.0,0,0,0.0,0,0.0,BOLTS 6 MM X 50 MM,44.86,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259535,NONE,0.0,0,0.0,0,0,0.0,0,0.0,BOLTS ZINK,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259578,NONE,804.0,0,804.0,0,0,0.0,0,0.0,BOLTS 6 MM X 65 MM,169.31,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259616,NONE,166.0,0,166.0,0,0,0.0,0,0.0,BOLTS 6 MM X 75 MM,45.15,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259667,NONE,12.0,0,12.0,0,0,0.0,0,0.0,BOLTS 8 MM X 25 MM,2.29,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259705,NONE,50.0,0,50.0,0,0,0.0,0,0.0,BOLTS 8 MM X 40 MM,11.26,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259756,NONE,208.0,0,208.0,0,0,0.0,0,0.0,BOLTS 8 MM X 50 MM,69.16,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259802,NONE,190.0,0,190.0,0,0,0.0,0,0.0,BOLTS 8 MM X 65 MM,117.29,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259853,NONE,81.0,0,81.0,0,0,0.0,0,0.0,BOLTS 8 MM X 75 MM,40.5,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259918,NONE,236.0,0,237.0,0,0,0.0,1,3.1,BOLTS 10 MM X 25 MM,731.6,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,259969,NONE,424.0,0,424.0,0,0,0.0,0,0.0,BOLTS 10 MM X 40 MM,1182.96,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260002,NONE,74.0,0,74.0,0,0,0.0,0,0.0,BOLTS 10 MM X 50 MM,29.61,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260053,NONE,300.0,0,300.0,0,0,0.0,0,0.0,BOLTS 10 MM X 65 MM,1563.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260118,NONE,4.0,0,4.0,0,0,0.0,0,0.0,BOLTS 10 MM X 75 MM,3.07,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260169,NONE,100.0,0,100.0,0,0,0.0,0,0.0,BOLTS 12 MM X 25 MM,57.21,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260207,NONE,160.0,0,160.0,0,0,0.0,0,0.0,BOLTS 12 MM X 40 MM,94.08,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260258,NONE,36.0,0,36.0,0,0,0.0,0,0.0,BOLTS 12 MM X 50 MM,23.4,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260304,NONE,700.0,0,700.0,0,0,0.0,0,0.0,BOLTS 12 MM X 65 MM,4557.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260355,NONE,0.0,0,0.0,0,0,0.0,0,0.0,BOLTS 12 MM X 75 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260401,NONE,143.0,0,143.0,0,0,0.0,0,0.0,BOLTS 16 MM  X 25 MM,176.61,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260452,NONE,0.0,0,0.0,0,0,0.0,0,0.0,BOLTS 16 MM X 40 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260509,NONE,100.0,0,100.0,0,0,0.0,0,0.0,BOLTS 16 MM X 50 MM,720.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260541,NONE,0.0,0,0.0,0,0,0.0,0,0.0,BOLTS & NUTS 16 MM X 65 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260587,00NONE,0.0,0,0.0,0,0,0.0,0,0.0,guy grip dead end,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260588,00NONE,1.0,0,1.0,0,0,0.0,0,0.0,twisted cross arm link,150.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260589,00NONE,0.0,0,0.0,0,0,0.0,0,0.0,stay strap,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260590,00NONE,169.0,0,169.0,0,0,0.0,0,0.0,pigtail bolts m16x340,13182.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260591,NONE,0.0,0,0.0,0,0,0.0,0,0.0,thimble dt,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260592,NONE,0.0,0,0.0,0,0,0.0,0,0.0,BOLTS & NUTS 16 MM X 75 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260593,NONE,0.0,0,0.0,0,0,0.0,0,0.0,threaded rod m20x450,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260594,NONE,0.0,0,0.0,0,0,0.0,0,0.0,EYE BOLT M20X250,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260595,NONE,0.0,0,0.0,0,0,0.0,0,0.0,shacke d,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260596,NONE,0.0,0,0.0,0,0,0.0,0,0.0,staple hdg,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260597,NONE,0.0,0,0.0,0,0,0.0,0,0.0,EYE NUT M20,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,260598,NONE,0.0,0,0.0,0,0,0.0,0,0.0,THREADED ROD M20X250,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,263995,NONE,0.0,0,0.0,0,0,0.0,0,0.0,booth spray fogger machine,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
